Assembly,Material,OpenOrders,NewOrders,TotalWork,TotalSetup,SumDuration,SumOperations,ProductionOrders,CycleTime
97.444305,820182300,10,2,2.35,6.83,145,15,3,1527
97.444305,820182300,10,2,2.35,6.83,199,20,4,2326
98.93845,825102850,11,3,4.8,9.12,397,40,8,4572
98.93845,825102850,11,3,4.8,9.12,150,15,3,2331
98.93845,825102850,11,3,4.8,9.12,195,20,4,2498
98.93845,825102850,11,3,4.8,9.12,254,25,5,2981
98.93845,825102850,11,3,4.8,9.12,193,20,4,2407
98.93845,825102850,11,3,4.8,9.12,158,15,3,2312
100.46905,844069570,16,6,5.09,11.85,149,15,3,1746
100.46905,844069570,16,6,5.09,11.85,397,40,8,5070
100.46905,844069570,16,6,5.09,11.85,255,25,5,2656
100.46905,844069570,16,6,5.09,11.85,442,45,9,5240
100.23301,850661200,18,4,7.59,12.2,397,40,8,4474
100.46905,844069570,16,6,5.09,11.85,149,15,3,1643
100.46905,844069570,16,6,5.09,11.85,147,15,3,1808
100.91914,853478340,18,3,8.04,11,256,25,5,3479
101.1757,860217400,19,1,7.95,11.69,199,20,4,2835
102.690414,858534900,16,1,7.58,11.4,310,30,6,3851
102.690414,858534900,16,1,7.58,11.4,158,15,3,1733
102.87099,855123000,13,2,6.69,12.33,152,15,3,2130
102.87099,855123000,13,2,6.69,12.33,442,45,9,6598
102.87099,855123000,13,2,6.69,12.33,149,15,3,2210
102.87099,855123000,13,2,6.69,12.33,245,25,5,3359
102.62043,853944770,13,4,6.23,11.76,152,15,3,1753
102.40112,848830700,14,1,5.94,12.35,256,25,5,2601
102.00776,843922100,14,1,5.18,12.72,161,15,3,1945
102.00776,843922100,14,1,5.18,12.72,156,15,3,2197
102.00776,843922100,14,1,5.18,12.72,397,40,8,5460
102.00776,843922100,14,1,5.18,12.72,197,20,4,2269
101.84217,851412000,16,4,4.85,10.43,310,30,6,4078
101.834915,849161340,13,1,5.66,12.01,245,25,5,2844
101.834915,849161340,13,1,5.66,12.01,149,15,3,1950
101.59599,847534140,13,2,5.28,11.1,156,15,3,1585
101.59599,847534140,13,2,5.28,11.1,197,20,4,2042
101.59599,847534140,13,2,5.28,11.1,199,20,4,2550
101.59599,847534140,13,2,5.28,11.1,199,20,4,2099
101.72088,843671400,16,4,4.72,9.4,397,40,8,5264
101.72088,843671400,16,4,4.72,9.4,255,25,5,2896
101.72088,843671400,16,4,4.72,9.4,245,25,5,3334
101.19729,857568000,15,3,6.91,11.45,199,20,4,2595
101.19729,857568000,15,3,6.91,11.45,147,15,3,2075
101.86646,854933100,15,2,5.8,12.4,193,20,4,2871
101.86646,854933100,15,2,5.8,12.4,397,40,8,4318
102.09192,851769300,15,2,5.48,10.74,156,15,3,1703
102.09192,851769300,15,2,5.48,10.74,149,15,3,1823
102.09192,851769300,15,2,5.48,10.74,397,40,8,5168
102.260574,852021440,16,3,6.24,11.67,404,40,8,5220
102.03625,864113340,15,1,6.58,11.99,404,40,8,5830
102.03625,864113340,15,1,6.58,11.99,442,45,9,5862
103.76416,859964900,11,0,6.43,11.25,151,15,3,2173
103.76416,859964900,11,0,6.43,11.25,149,15,3,2143
103.76416,859964900,11,0,6.43,11.25,255,25,5,2993
103.43602,858352300,12,3,5.38,9.59,145,15,3,1473
103.43602,858352300,12,3,5.38,9.59,147,15,3,1760
103.43602,858352300,12,3,5.38,9.59,199,20,4,2551
103.43602,858352300,12,3,5.38,9.59,442,45,9,6050
103.364456,858996540,14,4,4.24,9.85,149,15,3,2023
103.59293,854006900,15,1,5.61,12.13,199,20,4,2867
102.42244,843562430,11,0,3.07,9.38,151,15,3,1599
102.42244,843562430,11,0,3.07,9.38,195,20,4,2549
102.42244,843562430,11,0,3.07,9.38,156,15,3,1698
102.12856,845372160,13,3,2.93,7.39,310,30,6,3228
102.12856,845372160,13,3,2.93,7.39,254,25,5,2722
102.491035,848424900,11,0,4.03,9.97,201,20,4,2800
102.491035,848424900,11,0,4.03,9.97,197,20,4,2565
102.1698,849677500,11,2,2.62,6.82,147,15,3,1549
102.1698,849677500,11,2,2.62,6.82,201,20,4,2016
102.1698,849677500,11,2,2.62,6.82,200,20,4,2222
101.805374,853678600,12,3,3.16,7.24,399,40,8,5863
101.805374,853678600,12,3,3.16,7.24,256,25,5,3022
103.44168,871938940,11,2,5.34,11.29,209,20,4,2854
104.94207,879587000,12,1,4.61,10.31,147,15,3,1928
104.94207,879587000,12,1,4.61,10.31,397,40,8,4998
104.92446,878913100,12,2,4.82,11.03,404,40,8,4913
104.92446,878913100,12,2,4.82,11.03,153,15,3,2102
104.92446,878913100,12,2,4.82,11.03,147,15,3,1797
104.80868,888956860,13,3,5.04,12.02,255,25,5,2816
105.48772,880466050,10,0,3.91,9.32,197,20,4,2582
105.48772,880466050,10,0,3.91,9.32,256,25,5,3464
105.48772,880466050,10,0,3.91,9.32,195,20,4,2674
104.84942,876257000,12,3,2.3,6.04,209,20,4,2674
104.532585,872914300,9,1,3.83,9.31,145,15,3,1580
104.27606,871912960,10,1,5.15,11.82,404,40,8,4716
104.27606,871912960,10,1,5.15,11.82,254,25,5,3329
104.27606,871912960,10,1,5.15,11.82,255,25,5,2996
103.71444,869943400,13,3,4.35,10.25,152,15,3,1903
103.71444,869943400,13,3,4.35,10.25,149,15,3,1660
103.71444,869943400,13,3,4.35,10.25,153,15,3,1962
103.64389,873654850,15,3,4.84,10.32,200,20,4,2697
103.594086,867409660,13,0,3.19,6.82,150,15,3,2143
103.594086,867409660,13,0,3.19,6.82,147,15,3,1840
103.594086,867409660,13,0,3.19,6.82,152,15,3,2165
103.594086,867409660,13,0,3.19,6.82,150,15,3,2139
103.594086,867409660,13,0,3.19,6.82,145,15,3,1735
22.588392,192488060,14,3,4.74,11.74,153,15,3,1833
25.665104,194895800,15,1,5.5,11.8,399,40,8,5687
25.665104,194895800,15,1,5.5,11.8,197,20,4,2379
29.325926,212694420,13,2,6.12,12.49,209,20,4,2239
31.587917,229224980,13,1,4.7,11.06,199,20,4,2484
31.587917,229224980,13,1,4.7,11.06,417,40,8,6222
32.775,259212080,15,2,4.94,11.38,256,25,5,3396
35.04288,291388830,13,1,4.84,11.27,147,15,3,2147
35.188244,266602640,8,0,2.29,4.8,254,25,5,2838
35.188244,266602640,8,0,2.29,4.8,209,20,4,2435
35.188244,266602640,8,0,2.29,4.8,255,25,5,3140
32.84236,290749950,10,3,1.48,3.6,256,25,5,3229
32.84236,290749950,10,3,1.48,3.6,149,15,3,1513
32.84236,290749950,10,3,1.48,3.6,158,15,3,1675
35.89349,313786400,12,3,4.33,9.86,199,20,4,2221
38.77549,314961950,13,1,4.86,12.12,200,20,4,2532
40.375,346653900,13,1,4.88,9.8,404,40,8,4702
46.046272,347575600,11,1,3.59,9.48,161,15,3,2025
46.046272,347575600,11,1,3.59,9.48,404,40,8,4945
46.046272,347575600,11,1,3.59,9.48,417,40,8,5850
44.712395,360968700,11,3,4.03,10.59,200,20,4,2330
44.84008,401960260,11,1,6.62,12.25,397,40,8,5142
44.84008,401960260,11,1,6.62,12.25,158,15,3,2077
44.84008,401960260,11,1,6.62,12.25,153,15,3,1882
44.84008,401960260,11,1,6.62,12.25,149,15,3,1985
49.237995,434599800,12,4,4.88,11.61,150,15,3,1772
49.237995,434599800,12,4,4.88,11.61,254,25,5,3514
49.237995,434599800,12,4,4.88,11.61,199,20,4,2113
54.179085,409916600,12,0,3.16,5.34,199,20,4,2590
54.179085,409916600,12,0,3.16,5.34,156,15,3,1763
52.095272,443719500,10,2,1.12,3.55,245,25,5,3109
56.05733,427285440,9,1,2.6,6.59,158,15,3,2018
56.05733,427285440,9,1,2.6,6.59,404,40,8,4586
54.818153,425351140,11,2,2.3,6.28,256,25,5,3247
54.818153,425351140,11,2,2.3,6.28,195,20,4,2386
54.818153,425351140,11,2,2.3,6.28,150,15,3,2144
54.818153,425351140,11,2,2.3,6.28,145,15,3,1702
55.253304,497535840,14,4,5.84,12.56,399,40,8,4998
62.496304,502639000,11,0,5.12,11.93,199,20,4,2300
61.698048,492229100,10,1,2.53,6.69,156,15,3,2134
61.698048,492229100,10,1,2.53,6.69,153,15,3,1976
61.698048,492229100,10,1,2.53,6.69,199,20,4,2354
61.698048,492229100,10,1,2.53,6.69,153,15,3,1895
60.494255,485433630,11,4,2.97,6.34,153,15,3,2038
59.242085,478361200,9,0,2.54,6,199,20,4,2533
59.242085,478361200,9,0,2.54,6,399,40,8,5528
58.248856,486699940,11,2,3.35,9.93,195,20,4,2051
58.248856,486699940,11,2,3.35,9.93,161,15,3,1772
58.248856,486699940,11,2,3.35,9.93,149,15,3,1914
60.08865,501791000,8,0,3.42,8.86,155,15,3,2212
60.08865,501791000,8,0,3.42,8.86,253,25,5,2605
60.939796,538693250,9,2,3.65,7.65,397,40,8,5300
60.939796,538693250,9,2,3.65,7.65,310,30,6,3451
64.42412,576607700,10,2,5.41,12.66,254,25,5,2634
64.42412,576607700,10,2,5.41,12.66,153,15,3,1633
66.54141,566335200,8,2,4.34,10.26,149,15,3,2041
66.54141,566335200,8,2,4.34,10.26,150,15,3,1585
66.54141,566335200,8,2,4.34,10.26,310,30,6,4568
66.54141,566335200,8,2,4.34,10.26,149,15,3,1965
66.51295,583880800,12,4,4.83,10.26,417,40,8,6062
66.51295,583880800,12,4,4.83,10.26,199,20,4,2528
66.51295,583880800,12,4,4.83,10.26,145,15,3,1563
66.51295,583880800,12,4,4.83,10.26,147,15,3,1758
66.51295,583880800,12,4,4.83,10.26,147,15,3,1664
66.8563,593832700,16,5,5.82,11.83,253,25,5,2773
71.07611,594824900,14,0,5.16,11.38,245,25,5,2884
72.285416,582708200,11,1,4.43,10.95,149,15,3,2233
72.285416,582708200,11,1,4.43,10.95,156,15,3,1854
72.285416,582708200,11,1,4.43,10.95,255,25,5,2621
70.799644,602416060,11,3,3.08,8.53,199,20,4,2399
71.52504,578893600,9,0,2.65,6.08,147,15,3,1528
70.097466,569967360,10,1,0.86,1.99,147,15,3,1509
70.097466,569967360,10,1,0.86,1.99,158,15,3,2269
70.097466,569967360,10,1,0.86,1.99,156,15,3,1897
69.01209,565754200,10,3,3.25,6.27,156,15,3,1974
69.01209,565754200,10,3,3.25,6.27,149,15,3,2185
69.01209,565754200,10,3,3.25,6.27,197,20,4,2837
69.66611,611363260,11,3,3.94,8.68,152,15,3,1692
69.66611,611363260,11,3,3.94,8.68,254,25,5,3577
71.57826,611431900,10,2,4.28,9.73,145,15,3,1569
74.153244,631335100,10,1,5.1,10.4,201,20,4,2672
74.153244,631335100,10,1,5.1,10.4,255,25,5,3450
76.01129,668168700,10,2,3.84,9.76,200,20,4,2311
78.27437,657371500,7,1,3.39,7.9,201,20,4,2617
78.27437,657371500,7,1,3.39,7.9,161,15,3,1730
78.27437,657371500,7,1,3.39,7.9,151,15,3,2257
78.27437,657371500,7,1,3.39,7.9,199,20,4,2692
77.28462,665584830,10,4,2.66,5.89,245,25,5,2812
78.97988,656487600,10,1,4.27,8.9,158,15,3,1782
78.97988,656487600,10,1,4.27,8.9,256,25,5,2966
78.3077,667736770,12,2,4.07,11.18,245,25,5,3523
78.3077,667736770,12,2,4.07,11.18,145,15,3,1875
78.3077,667736770,12,2,4.07,11.18,245,25,5,2744
78.3077,667736770,12,2,4.07,11.18,158,15,3,2189
78.3077,667736770,12,2,4.07,11.18,197,20,4,2076
78.87965,670372800,14,5,5.29,11.99,150,15,3,1669
79.271515,662307600,14,1,5.29,12.58,245,25,5,3042
79.271515,662307600,14,1,5.29,12.58,152,15,3,2272
79.21734,655039800,13,2,4.97,12.52,149,15,3,1590
79.21734,655039800,13,2,4.97,12.52,417,40,8,4364
78.61789,664741900,13,2,5.09,10.22,152,15,3,2139
78.61789,664741900,13,2,5.09,10.22,199,20,4,2115
78.61789,664741900,13,2,5.09,10.22,399,40,8,4410
78.61789,664741900,13,2,5.09,10.22,399,40,8,4220
78.61789,664741900,13,2,5.09,10.22,193,20,4,2151
78.61789,664741900,13,2,5.09,10.22,201,20,4,2754
78.921745,685452300,16,6,5.38,11.92,149,15,3,2196
81.681,690315460,12,0,6.09,11.16,399,40,8,4122
81.681,690315460,12,0,6.09,11.16,256,25,5,2628
81.681,690315460,12,0,6.09,11.16,149,15,3,2160
83.3953,684701000,13,3,5.83,11.57,256,25,5,3733
82.45922,716282300,12,1,6.14,12.05,442,45,9,5147
82.45922,716282300,12,1,6.14,12.05,197,20,4,2672
82.45922,716282300,12,1,6.14,12.05,147,15,3,1490
88.89518,723895360,11,0,5.07,11.38,201,20,4,2563
88.89518,723895360,11,0,5.07,11.38,156,15,3,1788
87.75983,722128300,13,2,3.18,6.07,310,30,6,3838
87.75983,722128300,13,2,3.18,6.07,155,15,3,1701
88.787704,740241700,12,2,4.25,7.99,256,25,5,3275
88.787704,740241700,12,2,4.25,7.99,404,40,8,5035
90.37525,767729540,10,0,4.93,11.08,255,25,5,3219
90.37525,767729540,10,0,4.93,11.08,161,15,3,1916
92.253,762465600,10,2,3.72,7.53,197,20,4,2609
92.253,762465600,10,2,3.72,7.53,149,15,3,2140
91.247215,752735170,9,0,3.08,7.16,200,20,4,2706
91.247215,752735170,9,0,3.08,7.16,193,20,4,2181
91.247215,752735170,9,0,3.08,7.16,151,15,3,1761
91.247215,752735170,9,0,3.08,7.16,195,20,4,2655
90.07738,754505660,13,4,1.53,5.18,199,20,4,2224
90.07738,754505660,13,4,1.53,5.18,193,20,4,2849
90.07738,754505660,13,4,1.53,5.18,200,20,4,2469
91.38273,764811800,14,3,4.7,10.9,199,20,4,2692
91.38273,764811800,14,3,4.7,10.9,255,25,5,3062
92.32044,781369600,14,2,5.19,11.69,404,40,8,4995
92.32044,781369600,14,2,5.19,11.69,145,15,3,1846
92.897736,784477400,13,2,5.84,11.94,245,25,5,3637
92.897736,784477400,13,2,5.84,11.94,200,20,4,2407
92.97396,782852900,14,2,5.35,11.45,149,15,3,2006
93.57083,792373760,14,1,4.21,10.96,209,20,4,2837
93.57083,792373760,14,1,4.21,10.96,199,20,4,2045
94.10471,784729400,11,2,4.12,10.41,151,15,3,1964
94.10471,784729400,11,2,4.12,10.41,195,20,4,2702
94.06681,779965700,11,2,3.71,10.33,150,15,3,1721
94.10471,784729400,11,2,4.12,10.41,256,25,5,2954
94.10471,784729400,11,2,4.12,10.41,245,25,5,2812
94.10471,784729400,11,2,4.12,10.41,195,20,4,2210
93.77018,778214900,14,4,4.79,11.23,150,15,3,2017
93.77018,778214900,14,4,4.79,11.23,149,15,3,2067
93.400696,771002430,13,2,4.9,12.73,151,15,3,2245
93.400696,771002430,13,2,4.9,12.73,156,15,3,2026
93.400696,771002430,13,2,4.9,12.73,255,25,5,3592
93.400696,771002430,13,2,4.9,12.73,193,20,4,2596
93.400696,771002430,13,2,4.9,12.73,254,25,5,3466
93.400696,771002430,13,2,4.9,12.73,200,20,4,2559
92.50888,777365300,18,6,5.77,11.33,201,20,4,2824
92.72968,803524350,16,1,7.15,11.46,417,40,8,6021
92.72968,803524350,16,1,7.15,11.46,209,20,4,2294
94.665344,795435840,16,2,6.1,12.32,197,20,4,2037
94.665344,795435840,16,2,6.1,12.32,145,15,3,1629
94.665344,795435840,16,2,6.1,12.32,404,40,8,5367
95.19256,798253630,16,3,5.91,12.25,197,20,4,2704
95.19256,798253630,16,3,5.91,12.25,193,20,4,2618
95.19256,798253630,16,3,5.91,12.25,201,20,4,2331
95.19256,798253630,16,3,5.91,12.25,149,15,3,1615
95.11529,799449500,15,4,6.86,11.68,256,25,5,3352
94.931114,804506000,16,1,6.21,12.27,253,25,5,3467
94.931114,804506000,16,1,6.21,12.27,417,40,8,4238
95.71507,815360600,16,2,6.71,12.33,442,45,9,6106
95.71507,815360600,16,2,6.71,12.33,310,30,6,3219
96.3209,811794050,13,2,6.43,10.85,149,15,3,1599
96.3209,811794050,13,2,6.43,10.85,199,20,4,2783
97.168816,809855600,13,2,5.98,11.79,149,15,3,1916
97.59102,803394300,11,1,4.49,9.94,149,15,3,1848
97.12438,798729340,12,1,4.46,10,197,20,4,2884
97.12438,798729340,12,1,4.46,10,399,40,8,4604
97.90875,805689540,12,0,3.67,10.02,199,20,4,2211
97.90875,805689540,12,0,3.67,10.02,149,15,3,1703
97.0722,800162900,11,2,0.84,2.8,145,15,3,1961
97.0722,800162900,11,2,0.84,2.8,255,25,5,2870
97.0722,800162900,11,2,0.84,2.8,209,20,4,2577
97.0722,800162900,11,2,0.84,2.8,153,15,3,1936
96.348755,808872060,12,4,4.46,10.53,404,40,8,5949
97.672165,810064450,11,1,4.88,11.68,151,15,3,1831
97.87798,815365300,12,1,4.67,10.45,152,15,3,1987
97.31274,807964200,11,1,2.66,6.05,145,15,3,2056
96.4569,803684500,9,1,2.23,5.46,310,30,6,4005
96.4569,803684500,9,1,2.23,5.46,442,45,9,5814
96.007454,802341060,9,2,3.25,8.15,209,20,4,2867
96.007454,802341060,9,2,3.25,8.15,156,15,3,1702
96.77907,813611400,9,2,6.24,11.55,417,40,8,4720
96.77907,813611400,9,2,6.24,11.55,255,25,5,3420
97.72847,798605400,7,0,1.94,4.76,151,15,3,2165
97.72847,798605400,7,0,1.94,4.76,442,45,9,5816
96.96191,826425300,9,2,3.75,9.91,397,40,8,4856
96.96191,826425300,9,2,3.75,9.91,256,25,5,3738
96.96191,826425300,9,2,3.75,9.91,149,15,3,2229
96.96191,826425300,9,2,3.75,9.91,310,30,6,3403
96.96191,826425300,9,2,3.75,9.91,310,30,6,4525
96.96191,826425300,9,2,3.75,9.91,399,40,8,4870
99.45196,843366200,15,6,5.55,12.51,209,20,4,2323
99.45196,843366200,15,6,5.55,12.51,147,15,3,1482
100.796036,856635260,16,2,8.12,10.46,153,15,3,1899
100.796036,856635260,16,2,8.12,10.46,149,15,3,1794
100.796036,856635260,16,2,8.12,10.46,255,25,5,2705
100.796036,856635260,16,2,8.12,10.46,161,15,3,2187
101.8658,859626300,18,4,7.31,11.07,199,20,4,2882
101.8658,859626300,18,4,7.31,11.07,155,15,3,2085
102.71866,870647700,19,2,6.78,12.08,200,20,4,2928
103.142365,866834200,18,1,6.57,11.9,397,40,8,4575
103.142365,866834200,18,1,6.57,11.9,155,15,3,2074
103.09781,871525300,17,2,5.52,11.33,197,20,4,2051
103.09781,871525300,17,2,5.52,11.33,197,20,4,2343
103.09781,871525300,17,2,5.52,11.33,397,40,8,5312
102.94795,865385540,17,3,5.26,11.14,153,15,3,2294
102.94795,865385540,17,3,5.26,11.14,199,20,4,2797
102.1318,856192200,14,0,4.38,10.07,153,15,3,1862
102.1318,856192200,14,0,4.38,10.07,397,40,8,5411
101.34333,856119000,14,2,4.47,11.95,254,25,5,2696
101.34333,856119000,14,2,4.47,11.95,147,15,3,1509
101.52983,859735600,12,2,4,10.78,161,15,3,1668
101.78037,858160100,10,1,3.31,6.78,404,40,8,4176
101.78037,858160100,10,1,3.31,6.78,310,30,6,3250
101.698166,852827700,8,0,3.38,8.72,147,15,3,1831
101.50802,851511000,8,1,1.97,5.24,158,15,3,1911
101.50802,851511000,8,1,1.97,5.24,442,45,9,5415
101.857635,853834430,8,2,3.96,10.09,197,20,4,2290
101.85607,850405500,9,1,3.73,7.88,149,15,3,2189
101.85607,850405500,9,1,3.73,7.88,147,15,3,1857
101.85607,850405500,9,1,3.73,7.88,145,15,3,1919
101.85607,850405500,9,1,3.73,7.88,145,15,3,1471
101.85607,850405500,9,1,3.73,7.88,152,15,3,1933
101.73784,852083650,14,5,4.34,8.52,147,15,3,1888
101.73784,852083650,14,5,4.34,8.52,255,25,5,3004
101.73784,852083650,14,5,4.34,8.52,199,20,4,2160
101.73784,852083650,14,5,4.34,8.52,145,15,3,2100
101.73784,852083650,14,5,4.34,8.52,152,15,3,1958
101.51324,854418100,17,5,5.56,10.82,255,25,5,3778
101.51324,854418100,17,5,5.56,10.82,254,25,5,2664
101.58502,855446000,17,2,6.26,10.76,209,20,4,2726
101.58502,855446000,17,2,6.26,10.76,399,40,8,5305
101.570175,859716300,17,2,6.06,12.38,156,15,3,2080
101.570175,859716300,17,2,6.06,12.38,193,20,4,2326
101.570175,859716300,17,2,6.06,12.38,197,20,4,2094
101.570175,859716300,17,2,6.06,12.38,158,15,3,2177
101.570175,859716300,17,2,6.06,12.38,256,25,5,3787
101.570175,859716300,17,2,6.06,12.38,156,15,3,2104
102.242775,869620000,17,6,6.26,11.7,397,40,8,5082
102.2758,879811300,15,1,7.65,11.24,209,20,4,2127
103.67993,881815200,15,1,6.19,12.35,253,25,5,3000
103.916275,877409900,14,1,5.27,12.58,151,15,3,2227
103.916275,877409900,14,1,5.27,12.58,442,45,9,4572
103.916275,877409900,14,1,5.27,12.58,147,15,3,2173
103.916275,877409900,14,1,5.27,12.58,151,15,3,2150
104.392845,882566900,16,4,5.74,11.45,417,40,8,5638
104.392845,882566900,16,4,5.74,11.45,399,40,8,4151
104.77465,883108500,14,2,7.12,12.08,158,15,3,2029
104.991905,885710340,12,1,5.72,13.17,245,25,5,2916
104.991905,885710340,12,1,5.72,13.17,199,20,4,2126
105.447205,883588700,14,2,5.2,12.19,442,45,9,6168
105.49967,877899400,14,2,5.5,11.49,442,45,9,5342
105.37602,873342140,12,0,6.3,12.74,417,40,8,4481
104.82065,868077900,10,1,5.41,10.29,156,15,3,1846
104.82065,868077900,10,1,5.41,10.29,147,15,3,1570
102.19811,845604350,7,0,0,0,147,15,3,1799
102.19811,845604350,7,0,5.41,10.29,195,20,4,2159
102.19811,845604350,7,0,5.41,10.29,197,20,4,2458
102.19811,845604350,7,0,5.41,10.29,145,15,3,2057
102.19811,845604350,7,0,5.41,10.29,209,20,4,2195
102.19811,845604350,7,0,5.41,10.29,199,20,4,2468
102.19811,845604350,7,0,5.41,10.29,253,25,5,3649
102.54282,858424640,12,7,5.17,9.07,145,15,3,1509
102.9851,860458050,12,1,5.59,12.89,417,40,8,6251
102.9851,860458050,12,1,5.59,12.89,147,15,3,2109
102.9851,860458050,12,1,5.59,12.89,310,30,6,3853
102.9851,860458050,12,1,5.59,12.89,195,20,4,2052
102.93695,862019300,16,4,6.62,11.86,156,15,3,2159
102.93695,862019300,16,4,6.62,11.86,149,15,3,2057
102.93695,862019300,16,4,6.62,11.86,158,15,3,2005
102.93695,862019300,16,4,6.62,11.86,149,15,3,1583
103.87455,865055040,15,0,5.86,10.28,197,20,4,2828
103.87455,865055040,15,0,5.86,10.28,158,15,3,2113
104.18426,861863940,13,2,4.93,10.48,255,25,5,3046
104.18426,861863940,13,2,4.93,10.48,256,25,5,3450
104.238464,863798500,13,2,4.75,11.01,209,20,4,2448
104.238464,863798500,13,2,4.75,11.01,149,15,3,1742
104.150696,859530300,10,2,3.53,8.96,245,25,5,2656
104.150696,859530300,10,2,3.53,8.96,193,20,4,2272
103.904205,864182700,12,3,5.51,10.85,145,15,3,1593
104.3429,863776450,13,1,5.15,11.34,255,25,5,2818
104.3429,863776450,13,1,5.15,11.34,201,20,4,2683
104.3429,863776450,13,1,5.15,11.34,150,15,3,2072
104.3429,863776450,13,1,5.15,11.34,155,15,3,1783
104.3429,863776450,13,1,5.15,11.34,147,15,3,1941
104.6431,893604900,16,5,5.75,11.74,255,25,5,3751
106.7522,891102500,15,1,5.62,11.22,158,15,3,1923
107.30686,898138000,14,1,4.93,10.16,200,20,4,2865
107.30686,898138000,14,1,4.93,10.16,199,20,4,2951
107.30686,898138000,14,1,4.93,10.16,155,15,3,2128
107.30686,898138000,14,1,4.93,10.16,195,20,4,2892
107.16143,896000300,14,4,4.76,11.59,150,15,3,1926
107.04228,893119170,13,2,4.24,9.29,147,15,3,1523
32.05324,187879620,10,0,3.03,8.32,254,25,5,3390
30.802708,197247900,7,1,1.46,3.68,197,20,4,2258
30.854546,207331420,7,1,2.53,5.01,156,15,3,1672
30.854546,207331420,7,1,2.53,5.01,417,40,8,4471
28.283333,222022540,8,2,2.47,5.49,417,40,8,5476
30.241507,229628180,9,1,6.33,10.57,201,20,4,2501
29.449257,241840740,8,1,3.35,6.76,200,20,4,2518
29.449257,241840740,8,1,3.35,6.76,149,15,3,2231
29.449257,241840740,8,1,3.35,6.76,256,25,5,3385
29.449257,241840740,8,1,3.35,6.76,209,20,4,2778
29.449257,241840740,8,1,3.35,6.76,151,15,3,2122
31.537777,284613860,11,5,3.62,9.79,150,15,3,2016
31.537777,284613860,11,5,3.62,9.79,199,20,4,2822
36.809765,286192670,12,2,5.08,9.57,145,15,3,2100
36.809765,286192670,12,2,5.08,9.57,397,40,8,5252
36.809765,286192670,12,2,5.08,9.57,161,15,3,1971
39.85613,345166620,14,3,6.22,11.67,201,20,4,2444
39.85613,345166620,14,3,6.22,11.67,417,40,8,4588
44.60362,380162200,14,0,5.36,11.51,195,20,4,2638
44.60362,380162200,14,0,5.36,11.51,151,15,3,1662
44.60362,380162200,14,0,5.36,11.51,397,40,8,5539
44.60362,380162200,14,0,5.36,11.51,254,25,5,3777
45.256172,405590100,15,4,5.03,10.75,404,40,8,5332
45.256172,405590100,15,4,5.03,10.75,442,45,9,5434
45.256172,405590100,15,4,5.03,10.75,417,40,8,4865
45.256172,405590100,15,4,5.03,10.75,156,15,3,2034
46.388393,475788600,16,4,6.83,11.8,209,20,4,2415
49.9821,506121120,14,1,7.18,11.62,156,15,3,2165
56.508423,496679260,13,1,7.27,11.57,151,15,3,1539
56.508423,496679260,13,1,7.27,11.57,156,15,3,2087
56.508423,496679260,13,1,7.27,11.57,199,20,4,2550
56.508423,496679260,13,1,7.27,11.57,147,15,3,1642
57.905815,501277700,16,4,6.16,12.07,209,20,4,2821
58.473167,487399940,16,1,5.82,10,161,15,3,2357
58.473167,487399940,16,1,5.82,10,256,25,5,2724
58.473167,487399940,16,1,5.82,10,147,15,3,1476
58.473167,487399940,16,1,5.82,10,201,20,4,2067
58.141346,529499900,19,4,4.84,11.3,152,15,3,1657
58.141346,529499900,19,4,4.84,11.3,417,40,8,5339
59.691593,516889060,13,0,5.65,11.7,147,15,3,1810
59.691593,516889060,13,0,5.65,11.7,153,15,3,1592
59.691593,516889060,13,0,5.65,11.7,254,25,5,2972
59.691593,516889060,13,0,5.65,11.7,193,20,4,2100
63.226738,561527700,12,0,4.6,11.27,310,30,6,4310
63.226738,561527700,12,0,4.6,11.27,158,15,3,1736
63.226738,561527700,12,0,4.6,11.27,442,45,9,5920
63.226738,561527700,12,0,4.6,11.27,149,15,3,2179
67.66393,568351500,10,0,4.65,11.36,158,15,3,2048
67.66393,568351500,10,0,4.65,11.36,145,15,3,1968
67.856064,556687400,10,2,3.35,7.78,158,15,3,2216
67.856064,556687400,10,2,3.35,7.78,161,15,3,1643
67.081,548936200,10,2,2.92,6.44,153,15,3,1817
67.081,548936200,10,2,2.92,6.44,255,25,5,3119
67.081,548936200,10,2,2.92,6.44,156,15,3,1982
67.081,548936200,10,2,2.92,6.44,158,15,3,2350
65.671906,573999900,13,4,4.6,11.02,155,15,3,2052
65.671906,573999900,13,4,4.6,11.02,201,20,4,2075
65.671906,573999900,13,4,4.6,11.02,245,25,5,2455
65.671906,573999900,13,4,4.6,11.02,199,20,4,2965
68.381195,621909600,16,4,5.64,11.48,245,25,5,2541
68.381195,621909600,16,4,5.64,11.48,201,20,4,2286
68.381195,621909600,16,4,5.64,11.48,256,25,5,3099
72.98891,616766800,17,3,6.65,12.26,158,15,3,2323
72.98891,616766800,17,3,6.65,12.26,310,30,6,3937
72.98891,616766800,17,3,6.65,12.26,145,15,3,1576
